teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Pemipaan air kotor di gedung A lantai 15 zona timur tidak berfungsi total karena getaran, membuat air netes terus menerus dan agak berisik|Pemipaan air kotor rusak total|Pemipaan Air Kotor|Gedung A|15|Timur|Plumbing|Ringan|Getaran|Tidak berfungsi total|318000
Pemipaan air kotor mati total di gedung A lantai 15 zona timur|Pemipaan air kotor rusak|Pemipaan Air Kotor|Gedung A|15|Timur|Plumbing|Ringan|Getaran|Tidak berfungsi total|318000
Pemipaan air kotor di gedung A lantai 15 zona timur mengalami kerusakan karena getaran, sehingga tidak berfungsi total dan menimbulkan suara berisik|Pemipaan air kotor rusak karena getaran|Pemipaan Air Kotor|Gedung A|15|Timur|Plumbing|Ringan|Getaran|Tidak berfungsi total|318000
Lantai keramik netes terus karena tekanan tidak stabil, human error membuat kerusakan ini sangat mengganggu rutinitas|Tekanan tidak stabil karena human error|Lantai Keramik|Gedung Servis|3|Selatan|Civil|Sedang|Human error|Tekanan tidak stabil|1829000
Lantai keramik agak berisik, tekanan tidak stabil|Human error|Lantai Keramik|Gedung Servis|3|Selatan|Civil|Sedang|Human error|Tekanan tidak stabil|1829000
Lantai keramik di Gedung Servis mengalami tekanan tidak stabil karena human error, perlu perbaikan segera|Perlu perbaikan karena tekanan tidak stabil|Lantai Keramik|Gedung Servis|3|Selatan|Civil|Sedang|Human error|Tekanan tidak stabil|1829000
Hydrant Box sedang netes dan agak berisik karena korsleting akibat human error|Sistem Pemadam Kebakaran mengalami korsleting|Hydrant Box|Gedung B|Lantai 5|Zona Tengah|Sistem Pemadam Kebakaran|Sedang|Human error|Korsleting|1168000
Korsleting di Hydrant Box|Perlu diperbaiki segera|Hydrant Box|Gedung B|Lantai 5|Zona Tengah|Sistem Pemadam Kebakaran|Sedang|Human error|Korsleting|1168000
Hydrant Box di Gedung B Lantai 5 Zona Tengah mengalami korsleting yang disebabkan oleh human error, sehingga perlu diperbaiki dengan biaya sebesar Rp 1168000|Perlu penanganan segera|Hydrant Box|Gedung B|Lantai 5|Zona Tengah|Sistem Pemadam Kebakaran|Sedang|Human error|Korsleting|1168000
Lantai keramik di kantor saya tidak berfungsi total, aus normal, sehingga mengganggu rutinitas kerja|Lantai keramik aus normal, perlu diganti|Lantai Keramik|Gedung Servis|Lantai 3|Zona Utara|Civil|Sedang|Aus normal|Tidak berfungsi total|1979000
Lantai keramik rusak, aus, tidak berfungsi|Lantai keramik aus, perlu perbaikan|Lantai Keramik|Gedung Servis|Lantai 3|Zona Utara|Civil|Sedang|Aus normal|Tidak berfungsi total|1979000
Lantai keramik di gedung servis mengalami kerusakan, yaitu aus normal dan tidak berfungsi total, sehingga perlu perbaikan segera|Lantai keramik aus normal, perlu diganti dengan yang baru|Lantai Keramik|Gedung Servis|Lantai 3|Zona Utara|Civil|Sedang|Aus normal|Tidak berfungsi total|1979000
Pemipaan air bersih di Gedung E Lantai 1 Zona Selatan mengalami kerusakan parah karena getaran berlebihan dan korosi, sehingga menyebabkan kebocoran yang sangat parah dan mengganggu aktivitas sehari-hari, tolong segera diperbaiki|Kerusakan pada pipa air bersih di Gedung E Lantai 1 Zona Selatan|Pemipaan Air Bersih|Gedung E|Lantai 1|Zona Selatan|Plumbing|Fatal|Korosi|Getaran berlebihan|40787000
Pipa air bocor karena getaran dan korosi, tolong diperbaiki sekarang|Kerusakan pipa air bersih|Pemipaan Air Bersih|Gedung E|Lantai 1|Zona Selatan|Plumbing|Fatal|Korosi|Getaran berlebihan|40787000
Kerusakan pada pipa air bersih di Gedung E Lantai 1 Zona Selatan disebabkan oleh getaran berlebihan dan korosi, sehingga menyebabkan kebocoran yang cukup parah, perlu segera diperbaiki untuk menghindari kerugian lebih lanjut|Laporan kerusakan pipa air bersih|Pemipaan Air Bersih|Gedung E|Lantai 1|Zona Selatan|Plumbing|Fatal|Korosi|Getaran berlebihan|40787000
Meja kerja saya getaran berlebihan parah karena human error, jadi saya tidak bisa bekerja dengan nyaman, agak berisik dan mengganggu rutinitas kerja|Getaran berlebihan pada meja kerja|Meja kerja|Gedung Utama|19|Timur|Arsitektur|Sedang|Human error|Getaran berlebihan|1399000
Meja kerja getaran berlebihan|Getaran berlebihan|Meja kerja|Gedung Utama|19|Timur|Arsitektur|Sedang|Human error|Getaran berlebihan|1399000
Meja kerja di lantai 19 zona timur gedung utama mengalami getaran berlebihan karena human error, sehingga perlu perbaikan segera untuk menghindari gangguan lebih lanjut|Laporan teknisi tentang getaran berlebihan pada meja kerja|Meja kerja|Gedung Utama|19|Timur|Arsitektur|Sedang|Human error|Getaran berlebihan|1399000
Meter PDAM di gedung utama lantai 16 zona selatan bermasalah, retak dan netes terus karena tegangan tidak stabil|Kerusakan retak pada meter PDAM di zona selatan|Meter PDAM|Gedung Utama|16|Zona Selatan|Pencatatan Meter|Sedang|Tegangan tidak stabil|Retak/pecah|318000
Meter PDAM bocor|Meter PDAM bermasalah|Meter PDAM|Gedung Utama|16|Zona Selatan|Pencatatan Meter|Sedang|Tegangan tidak stabil|Retak/pecah|318000
Adanya kerusakan pada meter PDAM di gedung utama lantai 16 zona selatan, yaitu retak yang disebabkan oleh tegangan tidak stabil, mengharuskan perbaikan segera|Laporan kerusakan meter PDAM|Meter PDAM|Gedung Utama|16|Zona Selatan|Pencatatan Meter|Sedang|Tegangan tidak stabil|Retak/pecah|318000
Dinding partisi GRC/Gypsum di gedung B lantai 4 zona timur macet/tersumbat karena kelembaban tinggi membuat suara netes yang agak berisik dan mengganggu rutinitas|Tidak ada laporan teknisi|Dinding Partisi, GRC / Gypsum|Gedung B|Lantai 4|Zona Timur|Civil|Sedang|Kelembaban tinggi|Macet/tersumbat|810000
Dinding partisi GRC/Gypsum macet/tersumbat kelembaban tinggi|Tidak ada laporan teknisi|Dinding Partisi, GRC / Gypsum|Gedung B|Lantai 4|Zona Timur|Civil|Sedang|Kelembaban tinggi|Macet/tersumbat|810000
Dinding partisi GRC/Gypsum di zona timur lantai 4 gedung B mengalami kerusakan macet/tersumbat yang disebabkan oleh kelembaban tinggi, sehingga menimbulkan suara yang agak berisik dan memerlukan perbaikan|Tidak ada laporan teknisi|Dinding Partisi, GRC / Gypsum|Gedung B|Lantai 4|Zona Timur|Civil|Sedang|Kelembaban tinggi|Macet/tersumbat|810000
Lampu LED di Gedung D Lantai 10 Zona Tengah bocor dan suaranya agak berisik karena tegangan tidak stabil|Lampu LED bocor dan berisik|Lampu LED|Gedung D|Lantai 10|Zona Tengah|Electrical|Ringan|Tegangan tidak stabil|Kebocoran|121000
Lampu LED bocor|Lampu LED bocor karena tegangan tidak stabil|Lampu LED|Gedung D|Lantai 10|Zona Tengah|Electrical|Ringan|Tegangan tidak stabil|Kebocoran|121000
Lampu LED di Gedung D Lantai 10 Zona Tengah mengalami kebocoran dan netes karena tegangan listrik tidak stabil sehingga perlu diperbaiki|Lampu LED perlu diperbaiki karena kebocoran|Lampu LED|Gedung D|Lantai 10|Zona Tengah|Electrical|Ringan|Tegangan tidak stabil|Kebocoran|121000
MDB mati mendadak karena debu/kotoran, sangat mengganggu pekerjaan|Debu/kotoran menyebabkan kerusakan pada MDB|MDB|Gedung E|Lantai 2|Zona Tengah|Electrical|Berat|Debu/kotoran|Mati mendadak|8662000
MDB mati total karena kotoran|Kerusakan parah pada MDB|MDB|Gedung E|Lantai 2|Zona Tengah|Electrical|Berat|Debu/kotoran|Mati mendadak|8662000
MDB di Gedung E, Lantai 2, Zona Tengah mengalami kerusakan karena debu/kotoran, sehingga menyebabkan mati mendadak|Kerusakan MDB karena debu/kotoran|MDB|Gedung E|Lantai 2|Zona Tengah|Electrical|Berat|Debu/kotoran|Mati mendadak|8662000
Kloset di gedung C lantai 3 zona utara rusak parah karena retak dan pecah, sepertinya kualitas material yang digunakan tidak bagus, ini sangat mengganggu rutinitas kami|Kerusakan kloset di gedung C lantai 3 zona utara|Kloset|Gedung C|Lantai 3|Zona Utara|Plumbing|Berat|Kualitas material|Retak/pecah|8667000
Kloset rusak total di gedung C lantai 3 zona utara, retak dan pecah, tolong perbaiki segera|Kerusakan kloset yang parah|Kloset|Gedung C|Lantai 3|Zona Utara|Plumbing|Berat|Kualitas material|Retak/pecah|8667000
Kerusakan kloset di gedung C lantai 3 zona utara cukup serius, retak dan pecah, kemungkinan karena kualitas material yang tidak memadai, perlu diperbaiki dengan segera|Laporan kerusakan kloset|Kloset|Gedung C|Lantai 3|Zona Utara|Plumbing|Berat|Kualitas material|Retak/pecah|8667000
UPS di kantor kami mengalami overheat dan getaran yang cukup mengganggu rutinitas, sehingga kami tidak bisa bekerja dengan tenang|UPS mengalami kerusakan ringan karena overheat dan getaran|Uninterruptible Power Supply|Gedung A|Lantai 10|Zona Timur|Electrical|Ringan|Getaran|Overheat|466000
UPS kami netes, agak berisik dan mengalami getaran|Kerusakan ringan, perlu perbaikan|Uninterruptible Power Supply|Gedung A|Lantai 10|Zona Timur|Electrical|Ringan|Getaran|Overheat|466000
Kami memiliki masalah dengan UPS di kantor, yaitu overheat dan getaran yang mengganggu, sehingga perlu dilakukan perbaikan|Perlu dilakukan perbaikan pada UPS karena overheat dan getaran|Uninterruptible Power Supply|Gedung A|Lantai 10|Zona Timur|Electrical|Ringan|Getaran|Overheat|466000
Atap spandek saya rusak parah karena human error, tampilan jadi jelek sekali|Kerusakan atap spandek akibat kesalahan manusia|Atap Spandek|Gedung B|Lantai 2|Zona Tengah|Civil|Berat|Human error|Tampilan rusak|6401000
Tampilan atap spandek rusak berat, butuh perbaikan segera|Perlu perbaikan atap spandek|Atap Spandek|Gedung B|Lantai 2|Zona Tengah|Civil|Berat|Human error|Tampilan rusak|6401000
Saya laporan kerusakan atap spandek di Gedung B Lantai 2 Zona Tengah, kondisinya rusak parah karena human error, perlu perbaikan segera|Atap spandek rusak karena kesalahan manusia|Atap Spandek|Gedung B|Lantai 2|Zona Tengah|Civil|Berat|Human error|Tampilan rusak|6401000
AC Cassette tidak bisa nyala karena getaran berlebihan dan tegangan tidak stabil, jadi saya sangat kesal sekali|Tegangan tidak stabil menyebabkan getaran berlebihan pada AC Cassette|AC Cassette|Gedung D|9|Zona Barat|Mechanical|Berat|Tegangan tidak stabil|Getaran berlebihan|6481000
AC Cassette rusak, getaran berlebihan, tegangan tidak stabil|Tegangan tidak stabil|AC Cassette|Gedung D|9|Zona Barat|Mechanical|Berat|Tegangan tidak stabil|Getaran berlebihan|6481000
Saya laporkan bahwa AC Cassette di Gedung D Lantai 9 Zona Barat mengalami getaran berlebihan dan tegangan tidak stabil sehingga tidak bisa digunakan|Tegangan tidak stabil menyebabkan kerusakan|AC Cassette|Gedung D|9|Zona Barat|Mechanical|Berat|Tegangan tidak stabil|Getaran berlebihan|6481000
AC Split mengalami sensor error yang disebabkan getaran, sehingga tidak bisa bekerja dengan baik dan mengeluarkan suara agak berisik|Tidak bisa bekerja dengan baik|AC Split|Gedung E|Lantai 6|Zona Tengah|Mechanical|Sedang|Getaran|Sensor error|1529000
AC Split rusak, sensor error karena getaran, netes terus|Rusak|AC Split|Gedung E|Lantai 6|Zona Tengah|Mechanical|Sedang|Getaran|Sensor error|1529000
AC Split di Gedung E Lantai 6 Zona Tengah mengalami kerusakan sensor error yang disebabkan oleh getaran, sehingga mengganggu rutinitas dan perlu perbaikan segera|Perlu perbaikan segera|AC Split|Gedung E|Lantai 6|Zona Tengah|Mechanical|Sedang|Getaran|Sensor error|1529000
Meja kerja di kantor saya mengalami korsleting parah karena kualitas material yang buruk, sangat mengganggu pekerjaan|Korsleting pada meja kerja|Meja kerja|Gedung Utama|Lantai 20|Zona Barat|Arsitektur|Fatal|Kualitas material|Korsleting|31826000
Meja kerja mati total|Korsleting|Meja kerja|Gedung Utama|Lantai 20|Zona Barat|Arsitektur|Fatal|Kualitas material|Korsleting|31826000
Meja kerja di lantai 20 mengalami kerusakan korsleting yang disebabkan oleh kualitas material yang tidak memadai, perlu perbaikan segera|Laporan teknisi|Meja kerja|Gedung Utama|Lantai 20|Zona Barat|Arsitektur|Fatal|Kualitas material|Korsleting|31826000
Kursi di gedung A lantai 15 zona barat sudah berkarat parah karena faktor lingkungan, jangan sampai ambruk dan bahayakan orang lain|Kerusakan struktural pada kursi|Kursi|Gedung A|Lantai 15|Zona Barat|Arsitektur|Berat|Faktor lingkungan|Berkarat/korosi|9694000
Kursi rusak berat, berkarat, zona barat lantai 15|Laporan kerusakan kursi|Kursi|Gedung A|Lantai 15|Zona Barat|Arsitektur|Berat|Faktor lingkungan|Berkarat/korosi|9694000
Kerusakan pada kursi di zona barat lantai 15 gedung A disebabkan oleh faktor lingkungan yang menyebabkan korosi, perlu perbaikan segera|Kerusakan korosi pada kursi|Kursi|Gedung A|Lantai 15|Zona Barat|Arsitektur|Berat|Faktor lingkungan|Berkarat/korosi|9694000
Hydrant Pillar di Gedung Servis Lantai 3 Zona Tengah koneksi terputus karena faktor lingkungan, membuatnya netes dan mengganggu rutinitas harian|Kerusakan koneksi hydrant pillar|Hydrant Pillar|Gedung Servis|Lantai 3|Zona Tengah|Sistem Pemadam Kebakaran|Sedang|Faktor lingkungan|Koneksi terputus|1373000
Hydrant pillar koneksi terputus|Kerusakan koneksi|Hydrant Pillar|Gedung Servis|Lantai 3|Zona Tengah|Sistem Pemadam Kebakaran|Sedang|Faktor lingkungan|Koneksi terputus|1373000
Koneksi hydrant pillar terputus karena faktor lingkungan di Gedung Servis Lantai 3 Zona Tengah, agak berisik dan mengganggu|Laporan teknisi tentang kerusakan hydrant pillar|Hydrant Pillar|Gedung Servis|Lantai 3|Zona Tengah|Sistem Pemadam Kebakaran|Sedang|Faktor lingkungan|Koneksi terputus|1373000
Kamera CCTV di Gedung Utama Lantai 12 Zona Utara netes terus karena usia pakai yang sudah lama, jadi aliran lemah dan agak berisik|Kamera CCTV mengalami aliran lemah|Kamera CCTV|Gedung Utama|Lantai 12|Zona Utara|Security Sistem|Sedang|Usia pakai|Aliran lemah|1527000
Kamera CCTV netes|Kamera CCTV rusak|Kamera CCTV|Gedung Utama|Lantai 12|Zona Utara|Security Sistem|Sedang|Usia pakai|Aliran lemah|1527000
Kamera CCTV di Gedung Utama Lantai 12 Zona Utara mengalami gangguan karena aliran lemah yang disebabkan oleh usia pakai, sehingga perlu perbaikan|Kamera CCTV mengalami kerusakan|Kamera CCTV|Gedung Utama|Lantai 12|Zona Utara|Security Sistem|Sedang|Usia pakai|Aliran lemah|1527000
Deepwell sedang netes terus dan sangat mengganggu rutinitas harian kami, bahkan suaranya agak berisik dan terdengar abnormal, sepertinya overload|Tidak ada laporan teknisi|Deepwell|Gedung D|Lantai 12|Zona Selatan|Distribusi Air|Sedang|Overload|Bunyi abnormal|1250000
Deepwell rusak, bunyi abnormal, overload|Tidak ada laporan teknisi|Deepwell|Gedung D|Lantai 12|Zona Selatan|Distribusi Air|Sedang|Overload|Bunyi abnormal|1250000
Kerusakan pada Deepwell di Gedung D Lantai 12 Zona Selatan menyebabkan bunyi abnormal dan kemungkinan overload, sehingga perlu perbaikan segera|Tidak ada laporan teknisi|Deepwell|Gedung D|Lantai 12|Zona Selatan|Distribusi Air|Sedang|Overload|Bunyi abnormal|1250000
MDP|Gedung B, Lantai 4, Zona Timur|MDP|Gedung B|Lantai 4|Zona Timur|Electrical|Sedang|Faktor lingkungan|Sensor error|493000
Sensor error membuat kerjaan jadi agak berisik|Sensor error|MDP|Gedung B|Lantai 4|Zona Timur|Electrical|Sedang|Faktor lingkungan|Sensor error|493000
Kerusakan pada MDP di Gedung B Lantai 4 Zona Timur karena sensor error yang disebabkan faktor lingkungan membuat pekerjaan terganggu|Laporan teknisi|MDP|Gedung B|Lantai 4|Zona Timur|Electrical|Sedang|Faktor lingkungan|Sensor error|493000
AC Split|Gedung E Lantai 5 Zona Barat mengalami kerusakan remote tidak berfungsi karena kurang perawatan, membuat saya kesal dan terganggu|AC Split|Gedung E|Lantai 5|Zona Barat|Mechanical|Sedang|Kurang perawatan|Remote tidak berfungsi|1828000
AC Split|Remote rusak, perlu diperbaiki|AC Split|Gedung E|Lantai 5|Zona Barat|Mechanical|Sedang|Kurang perawatan|Remote tidak berfungsi|1828000
Gree AC Split di Gedung E Lantai 5 Zona Barat mengalami kerusakan remote tidak berfungsi, kemungkinan karena kurang perawatan, sehingga perlu diperbaiki segera|Tidak ada laporan teknisi|AC Split|Gedung E|Lantai 5|Zona Barat|Mechanical|Sedang|Kurang perawatan|Remote tidak berfungsi|1828000
DVR CCTV di gedung parkir lantai 1 zona selatan tidak berfungsi total karena getaran, agak berisik dan mengganggu rutinitas|Tidak berfungsi total karena getaran|DVR CCTV|Gedung Parkir|Lantai 1|Zona Selatan|Security Sistem|Ringan|Getaran|Tidak berfungsi total|491000
DVR CCTV rusak total karena getaran, perlu diperbaiki segera|Tidak berfungsi|DVR CCTV|Gedung Parkir|Lantai 1|Zona Selatan|Security Sistem|Ringan|Getaran|Tidak berfungsi total|491000
DVR CCTV di gedung parkir lantai 1 zona selatan mengalami kerusakan karena getaran, sehingga tidak dapat beroperasi dengan baik, perlu dilakukan perbaikan|Laporan teknisi|DVR CCTV|Gedung Parkir|Lantai 1|Zona Selatan|Security Sistem|Ringan|Getaran|Tidak berfungsi total|491000
Lemari saya di kantor mati total, performa menurun drastis karena overload, tidak bisa dipakai lagi, sangat mengganggu rutinitas kerja|Lemari/Loker mengalami kerusakan berat|Lemari/Loker|Gedung C|Lantai 7|Zona Utara|Arsitektur|Fatal|Overload|Performa menurun|17665000
Lemari rusak, overload, butuh perbaikan sekarang juga|Lemari/Loker rusak berat|Lemari/Loker|Gedung C|Lantai 7|Zona Utara|Arsitektur|Fatal|Overload|Performa menurun|17665000
Lemari di lantai 7 Gedung C mengalami performa menurun akibat overload, perlu perbaikan untuk menghindari kerusakan lebih parah, agar kinerja kantor tetap lancar|Lemari/Loker mengalami kerusakan akibat overload|Lemari/Loker|Gedung C|Lantai 7|Zona Utara|Arsitektur|Fatal|Overload|Performa menurun|17665000
Rooftank di lantai 11 zona utara Gedung A tidak berfungsi total karena kelembaban tinggi, netes terus dan mengganggu rutinitas|Laporan teknisi: Rooftank rusak total|Rooftank|Gedung A|Lantai 11|Zona Utara|Plumbing|Ringan|Kelembaban tinggi|Tidak berfungsi total|322000
Rooftank Gedung A rusak karena kelembaban tinggi|Rusak total|Rooftank|Gedung A|Lantai 11|Zona Utara|Plumbing|Ringan|Kelembaban tinggi|Tidak berfungsi total|322000
Rooftank di Gedung A lantai 11 zona utara mengalami kerusakan karena kelembaban tinggi sehingga tidak berfungsi total, agak berisik dan mengganggu|Laporan teknisi: Rooftank Gedung A perlu perbaikan|Rooftank|Gedung A|Lantai 11|Zona Utara|Plumbing|Ringan|Kelembaban tinggi|Tidak berfungsi total|322000
AC Split netes terus karena tekanan tidak stabil, kayaknya ada human error deh, jadi agak berisik dan mengganggu rutinitas|Tekanan tidak stabil, perlu perawatan rutin|AC Split|Gedung Utama|Lantai 3|Zona Utara|Mechanical|Ringan|Human error|Tekanan tidak stabil|246000
AC Split bermasalah, tekanan tidak stabil, tolong diperbaiki, human error|Perlu perawatan|AC Split|Gedung Utama|Lantai 3|Zona Utara|Mechanical|Ringan|Human error|Tekanan tidak stabil|246000
Saya melaporkan kerusakan AC Split di Gedung Utama Lantai 3 Zona Utara, tekanan tidak stabil dan berisik, kemungkinan karena human error, tolong diperbaiki secepatnya|Perlu perawatan rutin|AC Split|Gedung Utama|Lantai 3|Zona Utara|Mechanical|Ringan|Human error|Tekanan tidak stabil|246000
Lampu TL di lantai 18 gedung utama zona utara tiba-tiba netes dan agak berisik karena getaran berlebihan, sepertinya human error yang menyebabkan kerusakan ini|Lampu TL mengalami getaran berlebihan|Lampu TL|Gedung Utama|Lantai 18|Zona Utara|Electrical|Ringan|Human error|Getaran berlebihan|327000
Lampu TL netes|Lampu TL rusak|Lampu TL|Gedung Utama|Lantai 18|Zona Utara|Electrical|Ringan|Human error|Getaran berlebihan|327000
Lampu TL di lantai 18 zona utara gedung utama mengalami gangguan karena getaran berlebihan yang disebabkan oleh human error, perlu diperbaiki segera|Laporan teknisi: Lampu TL mengalami getaran berlebihan|Lampu TL|Gedung Utama|Lantai 18|Zona Utara|Electrical|Ringan|Human error|Getaran berlebihan|327000
