teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Halo! Telpon kantor di Gedung Utama lantai 6 Zona Timur kok berasap tipis ya? Panas banget juga. Ini kenapa ya? Bahaya ga?|Ditemukan Pesawat Telepon di Gedung Utama, Lantai 6, Zona Timur, mengalami gejala overheat dan emisi asap ringan. Kondisi ini menunjukkan severity Berat, kemungkinan besar akibat overload sistem internal, mengancam operasional dan keamanan.|Pesawat Telepon|Gedung Utama|Lantai 6|Zona Timur|Sistem Telekomunikasi Gedung|Berat|Overload|Overheat|7876000
Halo tolong dong, lampu hias di Gedung Gedung Utama Lantai 15 Zona Tengah kayaknya retak. Agak bahaya nih.|Ditemukan kerusakan retak pada unit Lampu Hias di Gedung Gedung Utama, Lantai 15, Zona Tengah. Diduga akibat usia pakai.|Lampu Hias|Gedung Gedung Utama|Lantai 15|Zona Tengah|Electrical|Ringan|Usia pakai|Retak/pecah|238000
Waduh, lampu hias di lantai 15 Gedung Utama, bagian Zona Tengah, ada pecah2 gitu. Bisa jatuh kapan aja nih.|Inspeksi rutin mengidentifikasi keretakan/pecahan pada Lampu Hias di lokasi Gedung Gedung Utama, Lantai 15, Zona Tengah. Kerusakan tergolong ringan dan disebabkan faktor usia pakai.|Lampu Hias|Gedung Gedung Utama|Lantai 15|Zona Tengah|Electrical|Ringan|Usia pakai|Retak/pecah|238000
PENTING! Lampu hias di Gedung Gedung Utama, Lantai 15, Zona Tengah retak parah. Mohon segera diperbaiki.|Laporan kerusakan Lampu Hias di area Gedung Gedung Utama, Lantai 15, Zona Tengah telah diverifikasi. Kerusakan berupa retakan/pecahan minor, penyebab utama adalah usia pakai komponen.|Lampu Hias|Gedung Gedung Utama|Lantai 15|Zona Tengah|Electrical|Ringan|Usia pakai|Retak/pecah|238000
Pak, ini panel lampu di gedung A lantai 7 zona selatan kok panas bgt ya? Bau gosong dikit, takut kebakar.|Ditemukan indikasi overheat pada Control Panel Penerangan di Gedung A, Lantai 7, Zona Selatan. Pemeriksaan awal menunjukkan suhu operasional melebihi batas normal.|Control Panel Penerangan|Gedung A|Lantai 7|Zona Selatan|Electrical|Sedang|Usia pakai|Overheat|1044000
Help!! control panel penerangan di geding A lt 7 zona selatan mati total, trus berasap, panik bgt!!|Laporan kerusakan total pada Control Panel Penerangan di Gedung A, Lantai 7, Zona Selatan. Teridentifikasi asap dan suhu tinggi, mengindikasikan kerusakan serius akibat overheat.|Control Panel Penerangan|Gedung A|Lantai 7|Zona Selatan|Electrical|Sedang|Usia pakai|Overheat|1044000
Woi, panel penerangan di gedung A lantai 7 zona selatan eror nih, lampu kedip2 terus trus panas banget, tolong dong!|Terjadi gangguan operasional dan overheat pada Control Panel Penerangan yang berlokasi di Gedung A, Lantai 7, Zona Selatan. Gejala yang diamati meliputi flicker lampu dan peningkatan suhu signifikan.|Control Panel Penerangan|Gedung A|Lantai 7|Zona Selatan|Electrical|Sedang|Usia pakai|Overheat|1044000
APAR CO2 di Gedung C Lantai 6 Zona Barat tiba2 mati|Laporan kerusakan APAR CO2 di Gedung C Lantai 6 Zona Barat, aset import, kondisi mati mendadak|APAR CO2|Gedung C|Lantai 6|Zona Barat|Sistem Pemadam Kebakaran|Sedang|Aus normal|Mati mendadak|1536000
APAR CO2 di lantai 6 zona barat gedung C rusak bro|Kerusakan APAR CO2 di Gedung C Lantai 6 Zona Barat, merek import, penyebab aus normal|APAR CO2|Gedung C|Lantai 6|Zona Barat|Sistem Pemadam Kebakaran|Sedang|Aus normal|Mati mendadak|1536000
Gedung C lantai 6 zona barat APAR CO2 tdk nyala|Laporan perbaikan APAR CO2 di Gedung C Lantai 6 Zona Barat, aset import, biaya perbaikan sebesar 1536000|APAR CO2|Gedung C|Lantai 6|Zona Barat|Sistem Pemadam Kebakaran|Sedang|Aus normal|Mati mendadak|1536000
Lemari di lantai 4 zona utara gedung parkir rusak parah|Lemari/Loker di Gedung Parkir, Lantai 4, Zona Utara mengalami kerusakan sensor error|Lemari/Loker|Gedung Gedung Parkir|Lantai 4|Zona Utara|Arsitektur|Berat|Aus normal|Sensor error|3291000
Lemari di zona utara lantai 4 gedung parkir tidak bisa digunakan|Laporan teknisi: Lemari/Loker di Gedung Parkir, Lantai 4, Zona Utara memerlukan perbaikan karena sensor error|Lemari/Loker|Gedung Gedung Parkir|Lantai 4|Zona Utara|Arsitektur|Berat|Aus normal|Sensor error|3291000
Lemari loker di gedung parkir lantai 4 zona utara rusak berat|Lemari/Loker di Gedung Parkir, Lantai 4, Zona Utara mengalami kerusakan parah karena sensor error dan perlu segera diperbaiki|Lemari/Loker|Gedung Gedung Parkir|Lantai 4|Zona Utara|Arsitektur|Berat|Aus normal|Sensor error|3291000
Sink di gedung D lantai 5 zona tengah bocor parah|Laporan kerusakan kitchen sink di Gedung D, Lantai 5, Zona Tengah dengan koneksi terputus dan kerusakan fatal|Kitchen sink|Gedung D|Lantai 5|Zona Tengah|Plumbing|Fatal|Aus normal|Koneksi terputus|10451000
Kitchen sink di zona tengah lantai 5 gedung D rusak berat, air bocor|Kerusakan kitchen sink di Gedung D, Lantai 5, Zona Tengah disebabkan oleh aus normal, perlu perbaikan segera|Kitchen sink|Gedung D|Lantai 5|Zona Tengah|Plumbing|Fatal|Aus normal|Koneksi terputus|10451000
Tolong bantu, kitchen sink di lantai 5 gedung D zona tengah bocor dan koneksi putus, apa harus ganti|Laporan teknisi tentang kerusakan kitchen sink di Gedung D, Lantai 5, Zona Tengah dengan jenis kerusakan koneksi terputus dan biaya perbaikan sebesar Rp 10.451.000|Kitchen sink|Gedung D|Lantai 5|Zona Tengah|Plumbing|Fatal|Aus normal|Koneksi terputus|10451000
Pompa Sampit di Gedung B lantai 9 zona utara nggak jalan|Pompa Sampit di Gedung B lantai 9 zona utara mengalami penurunan performa sehingga tidak dapat beroperasi dengan baik|Pompa Sampit|Gedung B|Lantai 9|Zona Utara|Mechanical|Sedang|Kurang perawatan|Performa menurun|1735000
Pompa di lantai 9 Gedung B zona utara tiba2 mati|Pompa Sampit di Gedung B lantai 9 zona utara mengalami kerusakan sehingga tidak dapat beroperasi|Pompa Sampit|Gedung B|Lantai 9|Zona Utara|Mechanical|Sedang|Kurang perawatan|Performa menurun|1735000
Pompa Sampit di Gedung B lantai 9 nggak bisa jalan lagi|Pompa Sampit di Gedung B lantai 9 zona utara mengalami penurunan kinerja sehingga perlu perawatan|Pompa Sampit|Gedung B|Lantai 9|Zona Utara|Mechanical|Sedang|Kurang perawatan|Performa menurun|1735000
Kick Bar di Lantai 3 Gedung Servis zona timur rusak|Kick Bar di Gedung Servis Lantai 3 zona timur mengalami sensor error karena kelembaban tinggi|Kick Bar|Gedung Gedung Servis|Lantai 3|Zona Timur|Security Sistem|Ringan|Kelembaban tinggi|Sensor error|285000
Kick Bar di zona timur lantai 3 gedung servis tidak berfungsi|Laporan teknisi: Kick Bar di Gedung Servis Lantai 3 zona timur mengalami kerusakan sensor akibat kelembaban|Kick Bar|Gedung Gedung Servis|Lantai 3|Zona Timur|Security Sistem|Ringan|Kelembaban tinggi|Sensor error|285000
Ada masalah di Kick Bar lantai 3 zona timur gedung servis, tidak bisa digunakan|Kick Bar di Gedung Servis Lantai 3 zona timur mengalami kerusakan karena kelembaban yang tinggi, menyebabkan sensor error|Kick Bar|Gedung Gedung Servis|Lantai 3|Zona Timur|Security Sistem|Ringan|Kelembaban tinggi|Sensor error|285000
DVR CCTV di gedung A lantai 9 zona timur rusak parah|DVR CCTV Honeywell di Gedung A lantai 9 zona timur mengalami kerusakan tekanan tidak stabil|DVR CCTV|Gedung A|Lantai 9|Zona Timur|Security Sistem|Berat|Korosi|Tekanan tidak stabil|6983000
DVR CCTV honeywell di lantai 9 gedung A zona timur tiba2 mati|Laporan teknisi: DVR CCTV Honeywell di Gedung A lantai 9 zona timur mengalami korosi yang menyebabkan tekanan tidak stabil|DVR CCTV|Gedung A|Lantai 9|Zona Timur|Security Sistem|Berat|Korosi|Tekanan tidak stabil|6983000
Gedung A lantai 9 zona timur DVR CCTV tidak nyala|DVR CCTV Honeywell di lokasi Gedung A lantai 9 zona timur memerlukan perbaikan akibat korosi yang menyebabkan kerusakan tekanan tidak stabil|DVR CCTV|Gedung A|Lantai 9|Zona Timur|Security Sistem|Berat|Korosi|Tekanan tidak stabil|6983000
AC Split di gedung utama lantai 17 zona timur rusak banget|Laporan kerusakan AC Split Daikin di Gedung Utama, Lantai 17, Zona Timur, dengan gejala aus dan abrasi pada komponen|AC Split|Gedung Utama|Lantai 17|Zona Timur|Mechanical|Sedang|Usia pakai|Aus/abrasi|1932000
AC Split di lantai 17 gedung utama zona timur nggak dingin lagi|Laporan perawatan AC Split Daikin di Gedung Utama, Lantai 17, Zona Timur, menunjukkan kerusakan pada komponen yang 已 aus dan abrasi|AC Split|Gedung Utama|Lantai 17|Zona Timur|Mechanical|Sedang|Usia pakai|Aus/abrasi|1932000
Gedung utama lantai 17 zona timur AC Splitnya mati|Laporan pemeriksaan AC Split Daikin di Gedung Utama, Lantai 17, Zona Timur, menemukan kerusakan akibat aus dan abrasi pada komponen, memerlukan perbaikan segera|AC Split|Gedung Utama|Lantai 17|Zona Timur|Mechanical|Sedang|Usia pakai|Aus/abrasi|1932000
Kloset di Gedung A lantai 2 zona selatan bocor parah banget|Laporan kerusakan kloset di Gedung A lantai 2 zona selatan, jenis aset kloset, dengan gejala bocor yang parah|Kloset|Gedung A|Lantai 2|Zona Selatan|Plumbing|Fatal|Korosi|Getaran berlebihan|40787000
Kloset gedung A lantai 2 zona selatan rusak berat, airnya mengalir terus|Kerusakan kloset di Gedung A lantai 2 zona selatan, penyebabnya kemungkinan korosi, perlu penanganan segera|Kloset|Gedung A|Lantai 2|Zona Selatan|Plumbing|Fatal|Korosi|Getaran berlebihan|40787000
Kloset di lantai 2 zona selatan gedung A tiba-tiba bocor, harus segera diperbaiki|Laporan teknisi tentang kerusakan kloset di Gedung A lantai 2 zona selatan, dengan tipe aset kloset, merek import, dan kategori plumbing, disebabkan oleh korosi|Kloset|Gedung A|Lantai 2|Zona Selatan|Plumbing|Fatal|Korosi|Getaran berlebihan|40787000
Lemari di lantai 8 zona tengah gedung A rusak parah|Laporan kerusakan Lemari/Loker di Gedung A, Lantai 8, Zona Tengah dikarenakan getaran berlebihan|Lemari/Loker|Gedung A|Lantai 8|Zona Tengah|Arsitektur|Sedang|Human error|Getaran berlebihan|1399000
Lemari loker di gedung A lantai 8 ada masalah|Inspeksi menunjukkan kerusakan Lemari/Loker di Gedung A, Lantai 8, Zona Tengah disebabkan oleh human error yang menyebabkan getaran berlebihan|Lemari/Loker|Gedung A|Lantai 8|Zona Tengah|Arsitektur|Sedang|Human error|Getaran berlebihan|1399000
Lemari di zona tengah lantai 8 gedung A rusak|Laporan teknisi menunjukkan kerusakan Lemari/Loker di Gedung A, Lantai 8, Zona Tengah dengan biaya perbaikan sebesar 1399000 dikarenakan getaran berlebihan yang disebabkan oleh human error|Lemari/Loker|Gedung A|Lantai 8|Zona Tengah|Arsitektur|Sedang|Human error|Getaran berlebihan|1399000
Meter PLN di Gedung A lantai 10 zona barat rusak parah bro|Pada saat inspeksi, ditemukan bahwa Meter PLN di Gedung A lantai 10 zona barat mengalami kerusakan retak/pecah|Meter PLN|Gedung A|Lantai 10|Zona Barat|Pencatatan Meter|Sedang|Tegangan tidak stabil|Retak/pecah|318000
Meter PLN di lantai 10 zona barat gedung A tiba2 mati|Setelah melakukan analisis, diketahui bahwa Meter PLN di Gedung A lantai 10 zona barat mengalami kerusakan akibat tegangan tidak stabil|Meter PLN|Gedung A|Lantai 10|Zona Barat|Pencatatan Meter|Sedang|Tegangan tidak stabil|Retak/pecah|318000
Gedung A lantai 10 zona barat listriknya sering mati, katanya karena Meter PLN-nya rusak|Berdasarkan hasil pemeriksaan, ditemukan bahwa Meter PLN di Gedung A lantai 10 zona barat mengalami kerusakan retak/pecah yang disebabkan oleh tegangan tidak stabil|Meter PLN|Gedung A|Lantai 10|Zona Barat|Pencatatan Meter|Sedang|Tegangan tidak stabil|Retak/pecah|318000
Pompa air tanah shimizu di gedung utama lantai 17 zona tengah tiba tiba mati|Pompa air tanah Shimizu di Gedung Utama, Lantai 17, Zona Tengah mengalami kerusakan sehingga tidak dapat beroperasi|Pompa Air Tanah|Gedung Utama|Lantai 17|Zona Tengah|Mechanical|Ringan|Faktor lingkungan|Performa menurun|283000
Pompa air shimizu lantai 17 zona tengah gedung utama tdk bunyi apa2|Laporan teknisi: Pompa air tanah Shimizu di Lantai 17, Zona Tengah, Gedung Utama tidak mengeluarkan suara dan tidak berfungsi|Pompa Air Tanah|Gedung Utama|Lantai 17|Zona Tengah|Mechanical|Ringan|Faktor lingkungan|Performa menurun|283000
Pompa air tanah shimizu di lantai 17 gedung utama zona tengah mati total|Pompa air tanah Shimizu di Gedung Utama, Lantai 17, Zona Tengah mengalami kerusakan total dan tidak dapat digunakan|Pompa Air Tanah|Gedung Utama|Lantai 17|Zona Tengah|Mechanical|Ringan|Faktor lingkungan|Performa menurun|283000
Detektor panas di lantai 1 zona utara gedung parkir nggak nyala|Laporan kerusakan sistem keamanan gedung parkir, Rate Of Rise Heat Detector di lantai 1 zona utara mengalami gangguan|Rate Of Rise Heat Detector|Gedung Parkir|Lantai 1|Zona Utara|Security Sistem|Berat|Aus normal|Remote tidak berfungsi|1994000
Sistem keamanan gedung parkir lantai 1 zona utara rusak, detektor panasnya nggak berfungsi|Inspeksi sistem keamanan gedung parkir menemukan bahwa Rate Of Rise Heat Detector di lantai 1 zona utara mengalami kerusakan pada remotenya|Rate Of Rise Heat Detector|Gedung Parkir|Lantai 1|Zona Utara|Security Sistem|Berat|Aus normal|Remote tidak berfungsi|1994000
Gedung parkir lantai 1 zona utara kebakaran, detektor panas nggak nyala, tolong bantu|Laporan kejadian darurat sistem keamanan gedung parkir, Rate Of Rise Heat Detector di lantai 1 zona utara gagal berfungsi|Rate Of Rise Heat Detector|Gedung Parkir|Lantai 1|Zona Utara|Security Sistem|Berat|Aus normal|Remote tidak berfungsi|1994000
Pompa air tanah di gedung E lantai 1 zona timur rusak banget|Pompa air tanah Wasser di Gedung E, Lantai 1, Zona Timur mengalami kerusakan pada remote control sehingga tidak dapat berfungsi dengan baik|Pompa Air Tanah|Gedung E|Lantai 1|Zona Timur|Mechanical|Sedang|Tegangan tidak stabil|Remote tidak berfungsi|1136000
Pompa air tanah wasser di lantai 1 gedung E zona timur gak jalan|Laporan teknis menunjukkan bahwa pompa air tanah Wasser di Gedung E, Lantai 1, Zona Timur mengalami kerusakan remote control akibat tegangan listrik tidak stabil|Pompa Air Tanah|Gedung E|Lantai 1|Zona Timur|Mechanical|Sedang|Tegangan tidak stabil|Remote tidak berfungsi|1136000
Pompa air tanah di zona timur gedung E lantai 1 rusak, tolong bantu|Inspeksi teknis menemukan bahwa pompa air tanah Wasser di Gedung E, Lantai 1, Zona Timur mengalami kerusakan pada remote control sehingga perlu dilakukan perbaikan segera|Pompa Air Tanah|Gedung E|Lantai 1|Zona Timur|Mechanical|Sedang|Tegangan tidak stabil|Remote tidak berfungsi|1136000
AC Split di gedung A lantai 3 zona barat rusak parah|Laporan kerusakan AC Split merk LG di Gedung A, Lantai 3, Zona Barat dengan tampilan yang rusak|AC Split|Gedung A|Lantai 3|Zona Barat|Mechanical|Sedang|Debu/kotoran|Tampilan rusak|1550000
AC Split di lantai 3 gedung A zona barat tiba2 tidak bisa nyala lagi|Kerusakan pada AC Split merk LG di Gedung A, Lantai 3, Zona Barat, dengan gejala tampilan yang rusak|AC Split|Gedung A|Lantai 3|Zona Barat|Mechanical|Sedang|Debu/kotoran|Tampilan rusak|1550000
AC Split di zona barat lantai 3 gedung A rusak, mohon segera diperbaiki|Laporan perbaikan AC Split merk LG di Gedung A, Lantai 3, Zona Barat, dengan kerusakan pada tampilan|AC Split|Gedung A|Lantai 3|Zona Barat|Mechanical|Sedang|Debu/kotoran|Tampilan rusak|1550000
Dinding tembok gedung E lantai 2 zona tengah bocor parah|Laporan kerusakan dinding tembok masonry di gedung E lantai 2 zona tengah, kondisi bocor dan tersumbat|Dinding Tembok/Mansonry|Gedung Gedung E|Lantai 2|Zona Tengah|Civil|Sedang|Kelembaban tinggi|Macet/tersumbat|810000
Dinding gedung E lantai 2 zona tengah macet, air bocor|Kerusakan dinding tembok di gedung E lantai 2 zona tengah disebabkan kelembaban tinggi, perlu perbaikan segera|Dinding Tembok/Mansonry|Gedung Gedung E|Lantai 2|Zona Tengah|Civil|Sedang|Kelembaban tinggi|Macet/tersumbat|810000
Gedung E lantai 2 zona tengah dinding bocor, tolong bantu|Laporan teknisi: dinding tembok masonry di gedung E lantai 2 zona tengah mengalami kerusakan, penyebab kelembaban tinggi, perlu perbaikan|Dinding Tembok/Mansonry|Gedung Gedung E|Lantai 2|Zona Tengah|Civil|Sedang|Kelembaban tinggi|Macet/tersumbat|810000
Genset Diesel di Gedung Utama lantai 8 zona selatan tiba-tiba mati|Laporan teknisi: Genset Diesel Deutz di Gedung Utama lantai 8 zona selatan mengalami korsleting akibat overload|Genset Diesel|Gedung Utama|Lantai 8|Zona Selatan|Mechanical|Sedang|Overload|Korsleting|1035000
Genset Deutz di lantai 8 Gedung Utama zona selatan nyala tapi listrik tidak keluar|Inspeksi menunjukkan Genset Diesel Deutz di Gedung Utama lantai 8 zona selatan mengalami kerusakan korsleting karena overload|Genset Diesel|Gedung Utama|Lantai 8|Zona Selatan|Mechanical|Sedang|Overload|Korsleting|1035000
Genset di zona selatan lantai 8 Gedung Utama tiba-tiba ngadat, mohon dicek genset Deutz|Pemeriksaan Genset Diesel Deutz di Gedung Utama lantai 8 zona selatan menemukan bahwa kerusakan disebabkan oleh korsleting akibat overload|Genset Diesel|Gedung Utama|Lantai 8|Zona Selatan|Mechanical|Sedang|Overload|Korsleting|1035000
Monitor CCTV di Gedung Utama Lantai 17 Zona Utara rusak parah|Monitor CCTV Samsung di Gedung Utama Lantai 17 Zona Utara mengalami kerusakan akibat overheat|Monitor CCTV|Gedung Utama|Lantai 17|Zona Utara|Security Sistem|Sedang|Human error|Overheat|982000
Monitor CCTV Samsung di Lantai 17 Gedung Utama Zona Utara nggak nyala, ada apa nih?|Kerusakan pada Monitor CCTV Samsung di Lantai 17 Gedung Utama Zona Utara disebabkan oleh human error yang menyebabkan overheat|Monitor CCTV|Gedung Utama|Lantai 17|Zona Utara|Security Sistem|Sedang|Human error|Overheat|982000
CCTV Samsung di Gedung Utama Lantai 17 nggak jalan, mungkin karena terlalu panas?|Laporan kerusakan pada Monitor CCTV Samsung di Gedung Utama Lantai 17 Zona Utara menunjukkan bahwa kerusakan disebabkan oleh overheat akibat human error|Monitor CCTV|Gedung Utama|Lantai 17|Zona Utara|Security Sistem|Sedang|Human error|Overheat|982000
Kabel listrik di Gedung D Lantai 3 Zona Selatan tiba-tiba bocor dan ada kebocoran|Sistem instalasi kabel di Gedung D Lantai 3 Zona Selatan mengalami kebocoran akibat tegangan tidak stabil|Wiring System|Gedung D|Lantai 3|Zona Selatan|Electrical|Ringan|Tegangan tidak stabil|Kebocoran|121000
Kabel listrik di Gedung D Lantai 3 Zona Selatan bocor parah dan butuh perbaikan segera|Laporan teknisi: Sistem instalasi kabel di Gedung D Lantai 3 Zona Selatan mengalami kerusakan akibat tegangan tidak stabil, perlu perbaikan segera|Wiring System|Gedung D|Lantai 3|Zona Selatan|Electrical|Ringan|Tegangan tidak stabil|Kebocoran|121000
Kabel di Gedung D Lantai 3 Zona Selatan bermasalah dan ada kebocoran, tolong periksa segera|Sistem instalasi kabel di Gedung D Lantai 3 Zona Selatan mengalami gangguan, kemungkinan akibat tegangan tidak stabil, perlu penanganan segera|Wiring System|Gedung D|Lantai 3|Zona Selatan|Electrical|Ringan|Tegangan tidak stabil|Kebocoran|121000
PABX di Gedung Servis, Lantai 1, Zona Tengah rusak parah|PABX di Gedung Servis, Lantai 1, Zona Tengah mengalami kerusakan pada komponen utama karena aus|PABX|Gedung Servis|Lantai 1|Zona Tengah|Sistem Telekomunikasi Gedung|Sedang|Usia pakai|Aus/abrasi|924000
PABX di lantai 1 zona tengah gedung servis tidak bisa dipake|Pemeriksaan PABX di Gedung Servis, Lantai 1, Zona Tengah menunjukkan adanya kerusakan pada komponen yang sudah aus|PABX|Gedung Servis|Lantai 1|Zona Tengah|Sistem Telekomunikasi Gedung|Sedang|Usia pakai|Aus/abrasi|924000
PABX gedung servis lantai 1 zona tengah rusak berat, tidak bisa digunakan|Laporan teknisi menunjukkan bahwa PABX di Gedung Servis, Lantai 1, Zona Tengah memerlukan perbaikan karena kerusakan akibat usia pakai|PABX|Gedung Servis|Lantai 1|Zona Tengah|Sistem Telekomunikasi Gedung|Sedang|Usia pakai|Aus/abrasi|924000
Atap beton gedung C lantai 7 zona selatan bocor parah|Laporan perbaikan Atap Beton Gedung C Lantai 7 Zona Selatan karena macet/tersumbat akibat debu/kotoran|Atap Beton|Gedung C|Lantai 7|Zona Selatan|Civil|Sedang|Debu/kotoran|Macet/tersumbat|1315000
